cik,year,Pos_MDA,Pos_Q1,Pos_Q2,Pos_Q3,Pos_Q4,Neg_MDA,Neg_Q1,Neg_Q2,Neg_Q3,Neg_Q4,Pol_MDA,Pol_Q1,Pol_Q2,Pol_Q3,Pol_Q4,Sub_MDA,Sub_Q1,Sub_Q2,Sub_Q3,Sub_Q4
821995.0,2013,36,48,40,38,55,111,32,31,22,41,-0.5102040781618771,0.19999999750000003,0.12676056159492166,0.2666666622222223,0.14583333181423613,0.0410614525024968,0.057553956793126644,0.07022749745773739,0.05163511183163931,0.06652806648196252
822418.0,2011,86,61,69,162,71,125,32,26,68,31,-0.18483412234675772,0.3118279536362586,0.45263157418282557,0.4086956503969754,0.39215685890042296,0.06450626717685531,0.07554833462587462,0.06601806805697145,0.06822901214232305,0.06386975575211662
822663.0,2010,115,41,49,40,48,140,26,32,25,37,-0.098039215301807,0.22388059367342397,0.20987654061880814,0.23076922721893497,0.12941176318339104,0.06860371265305254,0.06008968604476261,0.0689948892086926,0.07135016457590541,0.06740681993068451
822663.0,2011,86,39,35,17,41,119,31,33,13,36,-0.1609756089708507,0.11428571265306126,0.02941176427335641,0.13333332888888902,0.06493506409175241,0.05639614854019363,0.06641366217607811,0.04956268217961903,0.035005834264870674,0.054765291568445736
822663.0,2012,103,32,41,40,51,138,29,28,27,38,-0.14522821516502815,0.049180327062617595,0.18840579437093052,0.19402984785030078,0.14606741408913018,0.06313859049957071,0.0614300100086304,0.06731707310505651,0.06261682237138615,0.07271241824124802
822663.0,2013,95,30,26,39,42,136,22,33,47,44,-0.17748917672082606,0.15384615088757403,-0.11864406578569381,-0.09302325473228774,-0.023255813683071936,0.06529112491088436,0.060889929671089076,0.056190476136961445,0.05606258144976363,0.061384725152473424
822818.0,2010,119,116,90,73,82,275,93,69,54,32,-0.39593908528949473,0.11004784636340743,0.13207547086744986,0.14960629803459607,0.4385964873807326,0.06886907882033401,0.06645468996297148,0.06641604007250793,0.05965241894802611,0.05720020067375805
822818.0,2011,101,101,89,100,118,211,64,68,71,43,-0.3525641014340894,0.22424242288337926,0.13375796093147796,0.16959064228309567,0.46583850642336333,0.05527015056593974,0.06748466254908603,0.07312529106980657,0.07074886219662853,0.061356707293690284
822818.0,2012,108,68,91,89,142,239,51,65,61,87,-0.3775216127448945,0.1428571416566627,0.1666666655982906,0.18666666542222224,0.2401746714402853,0.053574185571472255,0.053846153821789075,0.06851119891589319,0.06402048652837368,0.07196731613074565
822818.0,2013,111,129,108,136,127,214,110,101,78,147,-0.316923075947929,0.07949790761716356,0.03349282280625444,0.2710280361166914,-0.07299270046353029,0.0632788161870563,0.07841207346508791,0.07813084109228755,0.08336579661730978,0.07527472525404541
823094.0,2009,195,83,53,64,56,370,69,80,70,53,-0.3097345127261336,0.09210526255193906,-0.20300751727062016,-0.044776119068834934,0.02752293552731252,0.06788417637055338,0.08935920041777824,0.08687132587402265,0.10634920626480221,0.08762057870770049
823094.0,2011,188,40,76,142,50,274,26,41,115,30,-0.18614718574427017,0.21212120890725442,0.29914529658850175,0.10505836534996744,0.24999999687500005,0.059666795807869454,0.06502463047780825,0.08013698624648151,0.0887430938920086,0.09039548012384692
823094.0,2012,190,54,49,39,62,255,34,59,34,36,-0.1460674154020957,0.22727272469008267,-0.09259259173525378,0.06849314974666919,0.2653061197417743,0.05981986825382177,0.08669950730374433,0.08962655594221862,0.08690476180130385,0.09760956165576737
823094.0,2013,190,30,87,81,64,215,28,22,34,31,-0.0617283949093126,0.03448275802615935,0.596330269758438,0.4086956486200378,0.34736841739612195,0.0502855723801483,0.05105633798322505,0.07881417203267232,0.06709451571348043,0.05304299271186879
823768.0,2008,202,112,97,95,86,630,138,79,111,101,-0.5144230763047799,-0.103999999584,0.10227272669163223,-0.077669902535583,-0.08021390331436415,0.08959724315210023,0.10799136064449617,0.08970438323664404,0.10602161600307687,0.11437308861506232
823768.0,2009,204,111,118,99,107,619,188,143,112,117,-0.5042527332876637,-0.25752508275075225,-0.09578544024603279,-0.061611374115585905,-0.04464285694355868,0.08308096102533,0.10755395679584391,0.10893155254218216,0.10348209901741927,0.09372384933316995
823768.0,2010,234,116,101,76,93,619,112,108,118,128,-0.4513481823548087,0.017543859572176055,-0.03349282280625444,-0.21649484424487195,-0.15837104000737087,0.0827833850851336,0.1008403360898539,0.09966618974741717,0.08290598287055301,0.09587852490417419
823768.0,2011,220,134,141,100,131,579,122,107,84,88,-0.4493116389870943,0.04687499981689453,0.13709677364073883,0.08695652126654065,0.19634703106690854,0.07522123893097145,0.107247591073629,0.0961613027932682,0.10148924429040858,0.09905020348301664
823768.0,2012,207,136,117,98,131,637,104,101,96,115,-0.5094786723821343,0.13333333277777779,0.07339449507617204,0.010309278297374854,0.06504065014211118,0.07952511070578298,0.10025062652454027,0.08647362154443729,0.09632571991244998,0.08655876140515174
823768.0,2013,406,109,101,133,137,1502,109,127,151,170,-0.5744234797827968,0.0,-0.11403508721914435,-0.06338028146697083,-0.10749185632738809,0.09690690232632906,0.08522283030288397,0.08649468888979717,0.09015873013010835,0.09880914061834273
824142.0,2010,60,66,50,60,62,116,40,52,56,37,-0.318181816373967,0.2452830165539338,-0.01960784294502115,0.0344827583234245,0.25252524997449244,0.0604395604188051,0.09990574919895781,0.091726618622548,0.08854961825301555,0.07488653549554725
824142.0,2011,54,47,72,56,48,76,52,73,64,78,-0.1692307679289941,-0.050505049994898486,-0.006896551676575506,-0.06666666611111112,-0.23809523620559336,0.059605685438053335,0.08326324635553974,0.08524397408274897,0.10118043836325426,0.08203124994659423
824142.0,2012,49,68,63,30,43,63,67,62,21,39,-0.12499999888392858,0.007407407352537723,0.007999999936,0.1764705847750866,0.04878048720999406,0.05734767022153217,0.09560906508809555,0.0786163521518136,0.08916083900496356,0.08604407126333256
824142.0,2013,56,35,51,73,53,63,19,39,41,35,-0.05882352891744934,0.29629629080932796,0.13333333185185187,0.28070175192366886,0.20454545222107443,0.07405102671185375,0.06398104257822151,0.08763388501690955,0.08108108102341316,0.06499261442762731
827187.0,2011,80,105,132,152,165,119,24,18,30,16,-0.19597989851266384,0.6279069718766902,0.7599999949333334,0.6703296666465403,0.8232044153414121,0.06754921925745105,0.08242811496330471,0.08685581928960288,0.0883924234636268,0.07718550103318315
827187.0,2012,77,128,134,166,88,89,14,23,24,30,-0.07228915619102919,0.8028168957548106,0.7070063649235263,0.7473684171191136,0.4915254195633439,0.05537024681275175,0.07561235352736297,0.08840090085112562,0.0884955751800207,0.08183079051190652
827187.0,2013,90,116,117,119,102,103,65,31,50,33,-0.06735751260436522,0.28176795424437595,0.5810810771548576,0.40828402125275726,0.5111111073251029,0.05894929747741317,0.08457943921281336,0.07489878538719696,0.0854398381772296,0.07727532909142797
829608.0,2008,42,59,99,79,67,140,35,106,75,56,-0.5384615355029586,0.25531914622000906,-0.03414634129684711,0.025974025805363468,0.08943089358186265,0.05805422645676101,0.06403269750406491,0.08805841920616048,0.0684444444140247,0.07273802479435953
829608.0,2009,42,85,93,66,73,132,66,72,103,33,-0.5172413763376933,0.12582781373623964,0.12727272650137741,-0.21893490994713072,0.377358487006052,0.05686274507945662,0.06955320125769084,0.07503410637788353,0.0666929755064353,0.06996699665348713
831259.0,2008,355,157,111,111,83,1145,89,78,129,143,-0.5266666663155555,0.2764227631039725,0.1746031736793483,-0.0749999996875,-0.2654867244889968,0.05540984817496916,0.07892204039816425,0.04978925183093012,0.07179180374759443,0.06702253853291147
831259.0,2009,404,146,115,170,175,1230,142,77,98,113,-0.505507955626984,0.01388888884066358,0.1979166656358507,0.26865671541546005,0.2152777770302855,0.059789966699850344,0.07174887890589216,0.06966618284845204,0.08325566943670219,0.0862533692464051
831259.0,2010,358,177,140,166,133,958,86,112,52,61,-0.4559270513252834,0.3460076032471194,0.11111111067019401,0.5229357774177258,0.37113401870549473,0.0714596003436436,0.07846062050165256,0.07312826463345089,0.08776167468286568,0.06264126572081329
831259.0,2011,328,136,131,103,99,849,49,112,87,98,-0.44265080676070445,0.47027026772826885,0.07818930008975597,0.08421052587257619,0.005076142106212477,0.06604938271234291,0.0710718401570988,0.07465437785724904,0.07008483951675218,0.07470610539449901
831547.0,2011,625,104,112,79,101,1114,57,65,70,56,-0.2811960895450281,0.29192546402530767,0.26553672166363435,0.060402684158371245,0.2866242019960242,0.08453237409661032,0.06776094273242385,0.06884480744113387,0.061980033252088174,0.05931242914268514
831547.0,2012,674,63,91,99,85,1317,28,40,66,37,-0.32295328964191194,0.38461538038884197,0.38931297412738186,0.1999999987878788,0.3934426197258802,0.08746266033704697,0.05251009806548754,0.08402822316611402,0.07685142055107061,0.06186612572927681
831547.0,2013,69,66,47,66,95,120,34,34,47,32,-0.2698412684135383,0.3199999968,0.16049382517908858,0.1681415914323753,0.49606298821997646,0.05662073095967025,0.06218905468769337,0.05328947364915166,0.06298773686567015,0.06762513308433166
832101.0,2008,6,123,64,58,27,14,107,45,81,46,-0.399999980000001,0.06956521708884689,0.17431192500631262,-0.165467624708866,-0.2602739690373429,0.05899704997346003,0.07055214721762204,0.05709795701566372,0.05892327254814614,0.08827085841805217
832101.0,2009,7,56,60,118,81,14,72,49,56,52,-0.3333333174603182,-0.12499999902343752,0.10091743026681257,0.35632183703263315,0.21804511114251796,0.051597051470277516,0.0551248923104544,0.07553707548472828,0.08774583959266473,0.07327823687422687
832101.0,2010,8,79,144,87,68,14,58,86,50,62,-0.27272726033057904,0.1532846704139805,0.25217391194706995,0.2700729907293942,0.046153845798816574,0.051162790578691185,0.06795634917264069,0.08223096171532679,0.07548209362232391,0.06040892190501444
832101.0,2011,8,84,84,124,110,17,46,46,72,75,-0.35999998560000057,0.2923076900591716,0.2923076900591716,0.26530612109537693,0.18918918816654492,0.05458515271924639,0.06878306874667563,0.06827731088850982,0.08691796005014725,0.08604651158788534
832101.0,2012,67,120,97,126,103,179,61,83,102,74,-0.45528455099477827,0.3259668490278075,0.07777777734567902,0.10526315743305632,0.1638418069839446,0.05880946687573285,0.09939593624415378,0.07456503725163006,0.08056537099626665,0.08376715566314853
832101.0,2013,69,98,105,115,133,172,64,44,67,61,-0.4273858903427971,0.20987654191434232,0.4093959704067385,0.2637362622871634,0.37113401870549473,0.056519699799127646,0.07598499058349673,0.0721200386872604,0.06770833330814423,0.0700361010577487
833640.0,2009,75,70,84,85,95,155,54,30,56,66,-0.34782608544423443,0.12903225702393342,0.4736842063711912,0.2056737574065691,0.1801242224837005,0.05399061031596464,0.08109875730470976,0.08045165837653376,0.07625743641089376,0.06933677860924342
833640.0,2011,85,30,65,97,66,128,46,56,83,36,-0.20187793332451676,-0.21052631301939062,0.0743801646745441,0.07777777734567902,0.2941176441753172,0.05590551179635026,0.058551617828542665,0.08923303828227651,0.09651474525656045,0.07183098586490776
833640.0,2012,77,50,70,38,67,135,39,49,42,56,-0.27358490436988253,0.123595504229264,0.176470586752348,-0.04999999937500001,0.08943089358186265,0.05003540239555454,0.0784832450807026,0.06995884769549744,0.06633499165312189,0.07668329172276603
833640.0,2013,60,57,77,61,76,137,48,45,31,26,-0.3908629421783607,0.0857142848979592,0.2622950798172535,0.3260869529773157,0.4901960736255287,0.050904392751704296,0.08241758235289043,0.0778557753172586,0.06912096163101354,0.058620689621482355
835887.0,2011,95,20,14,19,33,153,16,18,13,18,-0.2338709667989074,0.11111110802469146,-0.12499999609375013,0.1874999941406252,0.29411764129181095,0.06075453207722819,0.042959427156373,0.06336633650818548,0.06652806638975454,0.06211936655040272
835887.0,2013,73,51,37,16,47,143,31,21,13,26,-0.32407407257373116,0.2439024360499703,0.2758620642092748,0.10344827229488716,0.28767122893601055,0.0656734569578372,0.07787274446545797,0.0749354004199801,0.05930470335520511,0.07533539723907595
836106.0,2008,19,62,78,74,77,62,83,68,79,124,-0.5308641909769853,-0.1448275852080856,0.06849315021580034,-0.032679738348498445,-0.23383084460780676,0.1398963728153776,0.08011049719330911,0.08618654068111774,0.09851899542915711,0.08542286439208549
836106.0,2009,12,48,123,91,68,53,71,132,60,74,-0.6307692210650889,-0.19327730930019069,-0.03529411750865052,0.20529801188544364,-0.04225352082920056,0.13978494593594634,0.09111791723497861,0.08732876709338057,0.0897207367262503,0.08045325774478568
836106.0,2010,10,96,85,80,78,40,43,49,65,42,-0.5999999880000003,0.38129496128564777,0.2686567144130096,0.10344827514863258,0.2999999975,0.11990407645106936,0.08383594687344031,0.07258938240921485,0.07846320342074502,0.06355932200023341
837173.0,2010,190,68,60,57,61,304,85,69,49,76,-0.23076923030208657,-0.1111111103848947,-0.06976744131963224,0.0754716974012104,-0.10948905029570037,0.069518716567757,0.07463414630505652,0.07072368417175236,0.07922272041911604,0.08621774695643943
837173.0,2011,183,104,78,65,77,322,80,77,73,61,-0.27524752420743065,0.13043478189981098,0.0064516128616024975,-0.05797101407267381,0.11594202814534763,0.06914019714277927,0.0638224071925694,0.06295694554713366,0.07087827423170093,0.06899999996549999
837173.0,2012,205,77,72,79,106,385,60,85,80,89,-0.30508474524561907,0.12408759033512708,-0.08280254724329587,-0.006289308136545232,0.0871794867324129,0.07010456272931266,0.07050952132243463,0.06680851060986873,0.0794205793809088,0.08224377896151676
837173.0,2013,206,76,86,86,68,484,75,120,72,74,-0.40289855014072673,0.006622516512433666,-0.16504854288811388,0.08860759437590131,-0.04225352082920056,0.07417759620789319,0.06997219644579603,0.08326596601323122,0.08413205533326301,0.07244897955487296
837465.0,2008,180,70,91,96,111,280,74,91,97,108,-0.2173913038752363,-0.027777777584876547,0.0,-0.005181347123412709,0.013698630074435478,0.07387184839025665,0.06853879101925807,0.07548734961613963,0.09186101851886673,0.0798104955977367
837465.0,2009,140,76,92,75,105,324,88,86,89,99,-0.3965517232832937,-0.07317073126115407,0.0337078649791693,-0.08536585313801309,0.02941176456170704,0.07482664085230985,0.08354559343680815,0.07497893846883785,0.08388746798778134,0.08259109308397122
837465.0,2010,139,139,96,102,110,319,90,107,166,142,-0.393013099578574,0.21397379819225415,-0.05418719185129462,-0.23880596925818667,-0.12698412648022173,0.07295316978767868,0.09431630968108884,0.08634623560767919,0.10205635944323825,0.0881427072094639
837465.0,2011,119,62,65,83,83,271,98,87,75,57,-0.3897435887442472,-0.22499999859375,-0.1447368411530471,0.0506329110719436,0.1857142843877551,0.06694129761981783,0.08662696259522092,0.08315098463722594,0.09558378699601706,0.08911521318324939
837465.0,2012,108,113,90,90,141,328,59,49,46,68,-0.5045871548059928,0.31395348654678207,0.29496402665493504,0.32352940938581315,0.3492822949795106,0.06693276019850587,0.08305166582180026,0.07709373262501734,0.08042578351246257,0.09752683149905421
837465.0,2013,121,141,123,165,79,286,61,66,70,50,-0.4054054044093233,0.396039601999804,0.3015872999916016,0.4042553174287008,0.2248061998077039,0.0671506351976323,0.09430438837800915,0.08407473305868562,0.10509838993510806,0.0943672274364541
839470.0,2008,43,39,35,41,48,127,54,53,113,65,-0.4941176441522492,-0.16129032084634065,-0.20454545222107443,-0.46753246449654245,-0.15044247654475684,0.06211180121954264,0.05698529408272959,0.07547169804848053,0.07432432428845352,0.06996904020435353
839470.0,2009,36,54,80,60,56,104,29,94,44,53,-0.485714282244898,0.3012048156481348,-0.08045976965253006,0.15384615236686391,0.02752293552731252,0.05353728487436433,0.05979827085028942,0.0723492723191895,0.06714009033754674,0.07305630021913116
839470.0,2010,15,34,46,81,91,75,29,33,50,62,-0.6666666592592594,0.07936507810531622,0.16455695994231698,0.2366412195676243,0.18954248242129096,0.06044325046310057,0.06938325983548099,0.07581573889077184,0.06488360571328201,0.06488549615568893
839470.0,2011,6,54,103,222,42,71,63,89,184,37,-0.8441558331927814,-0.07692307626561473,0.07291666628689236,0.09359605888276833,0.06329113843935268,0.05811320750331078,0.07195571951294236,0.08243881490663856,0.0706332637316226,0.06044376429958395
839470.0,2012,11,72,61,43,81,71,74,62,37,21,-0.7317073081499109,-0.013698630043160069,-0.008130081234714787,0.07499999906250002,0.5882352883506344,0.05998536937821114,0.06155143336359552,0.06038291602337608,0.08928571418606505,0.08436724558778556
840467.0,2008,157,154,150,96,119,233,55,45,44,65,-0.1948717943721236,0.47368420825988417,0.5384615357001973,0.3714285687755102,0.29347825927457466,0.060643756793555624,0.06803385414452023,0.06878306875880669,0.06523765141414835,0.0658554044145113
840467.0,2009,130,315,132,115,115,197,210,56,51,55,-0.20489296573427226,0.19999999961904763,0.4042553169986419,0.38554216635215566,0.3529411743944637,0.05570698465831227,0.0755178365829232,0.08142052833199631,0.07351638614990418,0.07542147290353972
840715.0,2013,52,27,60,54,32,100,23,42,30,17,-0.3157894716066482,0.07999999840000004,0.17647058650519035,0.2857142823129252,0.3061224427321951,0.06719717061573954,0.045454545413223135,0.062043795582698416,0.06965174123577798,0.054263565831380325
840883.0,2011,51,41,51,80,46,98,34,32,58,38,-0.3154362394937165,0.09333333208888892,0.22891565989258242,0.15942028869985297,0.0952380941043084,0.06927010689480702,0.06177924212374032,0.06365030669965467,0.05688375925107842,0.06714628291994701
840883.0,2012,42,45,38,38,25,100,23,17,35,20,-0.40845070134893874,0.3235294070069205,0.3818181748760332,0.04109588984800151,0.11111110864197538,0.06807286669795165,0.06337371848707016,0.06271379696383832,0.0729270728542187,0.05494505487796696
840883.0,2013,45,24,30,44,24,109,16,22,34,25,-0.4155844128858155,0.19999999500000012,0.15384615088757403,0.12820512656147273,-0.020408162848813003,0.07162790694342888,0.04914004907968053,0.055793991356444216,0.0538302277061213,0.059683312960190846
842295.0,2011,67,91,75,72,65,94,31,24,32,35,-0.1677018623124108,0.49180327465735024,0.5151515099479645,0.3846153809171598,0.299999997,0.04445057977789879,0.08658623130831353,0.06903765685562227,0.06475716060724958,0.06939625255420107
842295.0,2012,65,71,64,80,77,103,36,35,46,36,-0.22619047484410432,0.3271028006812822,0.29292928997041123,0.2698412676996725,0.3628318551961783,0.043704474494353676,0.06738035260240531,0.05593220335823039,0.08731808725757581,0.08188405791167822
842295.0,2013,50,67,58,43,46,110,31,28,24,33,-0.37499999765625003,0.3673469350270721,0.34883720524607903,0.2835820853196704,0.16455695994231698,0.04443210218149622,0.07452471477222454,0.06869009579178106,0.06660039754811094,0.08896396386377932
842633.0,2008,360,77,90,151,118,489,60,66,86,113,-0.15194346271855894,0.12408759033512708,0.15384615285996056,0.2742616022183055,0.021645021551320254,0.08944374208918629,0.05972101130788099,0.06560134564104234,0.08425168855874451,0.0883703136616793
842633.0,2009,279,87,105,114,153,437,93,85,56,71,-0.22067039075325365,-0.033333333148148146,0.10526315734072023,0.3411764685813149,0.36607142693718114,0.08870168482548293,0.080862533656396,0.0894959961895921,0.08771929820035124,0.08504176154706083
842633.0,2010,308,125,166,159,142,382,42,56,37,64,-0.10724637665616467,0.49700598504786836,0.4954954932635338,0.6224489764160767,0.37864077486096714,0.0815699255134685,0.09130672493640966,0.0842504743513281,0.09302325576980387,0.0780303030007461
842633.0,2011,271,91,101,219,163,234,37,39,114,78,0.07326732658758946,0.4218749967041016,0.4428571396938776,0.3153153143684225,0.3526970939722112,0.07314600230690237,0.06892837906896694,0.08541793771481516,0.07663981586268358,0.07977490894413278
842633.0,2012,249,114,135,159,132,241,64,73,62,57,0.016326530578925448,0.2808988748264108,0.29807692164386096,0.438914025163285,0.3968253947257916,0.06671204900385132,0.0802163136186497,0.07911753515438665,0.08940129446221631,0.06643233741074435
842633.0,2013,230,140,115,135,191,252,52,44,68,92,-0.04564315343227562,0.45833333094618056,0.44654087769471146,0.33004925945788544,0.3498233203186455,0.06432670491601138,0.07729468595922115,0.07300275478741838,0.08026888094888539,0.08578357075302105
844965.0,2008,197,69,107,49,35,472,72,84,96,66,-0.411061284886306,-0.02127659559378301,0.1204188475370741,-0.3241379287990488,-0.3069306900303892,0.07519388557095719,0.09690721642824246,0.1098332374296531,0.09194673424733878,0.09628217340678534
844965.0,2009,225,52,89,85,68,534,53,101,66,55,-0.40711462396954595,-0.009523809433106578,-0.06315789440443213,0.12582781373623964,0.10569105605129223,0.08273381294062199,0.09083044974841656,0.10567296990785707,0.10663841800378641,0.09220389798185614
844965.0,2010,207,81,80,82,56,500,53,89,97,63,-0.4144271564152374,0.20895522232122968,-0.05325443755470747,-0.08379888221341407,-0.05882352891744934,0.07567162580801973,0.08622908617359774,0.09306167395756515,0.10604265396561453,0.12105798563473247
844965.0,2011,189,64,98,168,78,431,34,63,62,65,-0.39032258001560877,0.30612244585589343,0.21739130299756956,0.4608695632136106,0.09090909027336301,0.07160180158544846,0.09598432899511819,0.07630331749938232,0.07820469225494571,0.10120311387034457
844965.0,2012,178,90,89,97,92,349,64,72,56,54,-0.32447817775241333,0.16883116773486254,0.10559006145596235,0.26797385445768723,0.2602739708200413,0.0672622846117087,0.077620967702812,0.08655913973840906,0.07746835439115526,0.08695652168733976
844965.0,2013,168,89,103,112,102,352,66,60,68,69,-0.35384615316568047,0.14838709581685744,0.2638036793631676,0.24444444308641977,0.1929824550117985,0.06622516555447973,0.06864481839298281,0.08049382712074378,0.08434864101014591,0.0719091673372964
845289.0,2009,238,42,41,58,98,480,34,39,69,140,-0.3370473532910204,0.10526315650969531,0.024999999687500003,-0.0866141725463451,-0.17647058749382105,0.06710280373204647,0.05292479104949527,0.04645760740623832,0.04827061951795111,0.06363636361934857
845289.0,2010,248,83,82,91,84,699,82,99,90,98,-0.4762407597927764,0.006060606023875115,-0.09392265141479199,0.0055248618479289404,-0.07692307650042265,0.0634718498616976,0.0809220205586454,0.06355337076420177,0.06418439714036014,0.06239286936496645
845289.0,2011,238,62,51,77,32,648,28,71,129,30,-0.4627539498163048,0.37777777358024694,-0.16393442488578341,-0.2524271832406447,0.03225806399583768,0.0682641189561396,0.05736137663648096,0.05254091298340185,0.05958923920752408,0.049799196747149235
845289.0,2012,282,23,28,18,82,907,31,23,35,127,-0.5256518078001245,-0.14814814540466398,0.09803921376393698,-0.3207547109291564,-0.2153110037544928,0.07779886147498535,0.05320197039093402,0.05167173247044404,0.05004721430590442,0.08300238281056299
845818.0,2008,119,59,55,50,101,162,29,23,40,53,-0.15302491048745584,0.340909087035124,0.4102564049967128,0.11111110987654323,0.3116883096643616,0.048414886276978826,0.07224958943165058,0.061757719666066725,0.05538461535053254,0.07623762372463483
845818.0,2009,134,63,86,53,77,196,43,35,19,34,-0.18787878730945823,0.188679243503026,0.4214875998224165,0.47222221566358036,0.38738738389741095,0.05182974712551755,0.06507059541739067,0.08455625430848619,0.06354810232696548,0.0680564070704743
845818.0,2010,138,80,68,187,80,184,38,29,133,31,-0.14285714241348713,0.3559322003734559,0.40206185152513557,0.16874999947265626,0.44144143746449155,0.05140485312078466,0.06700738213117127,0.07513555377603752,0.0519143413283721,0.06239460367487656
846876.0,2011,103,64,71,81,65,239,66,68,52,67,-0.3976608175506994,-0.01538461526627219,0.021582733657678176,0.21804511114251796,-0.015151515036730947,0.07086614171759922,0.08789722779722972,0.10850897727672991,0.12112932593704068,0.10426540276124374
846913.0,2008,66,98,76,87,122,93,64,105,136,152,-0.16981131968672125,0.20987654191434232,-0.16022099358993927,-0.21973094071869534,-0.10948905069529544,0.06497752347160707,0.06694214873266853,0.06037358236812089,0.061944444427237656,0.07135416664808486
846913.0,2009,74,108,72,85,71,158,131,81,112,79,-0.3620689639565993,-0.09623430922077696,-0.0588235290272972,-0.13705583686773687,-0.05333333297777778,0.06076479830781435,0.0736290819243287,0.06710526312846261,0.06478132191227184,0.05514705880325476
846913.0,2010,74,156,113,131,185,161,108,82,76,105,-0.37021276438207334,0.1818181811294766,0.15897435815910585,0.2657004818082102,0.2758620680142687,0.06440120579216191,0.08304498267283895,0.06825341264674364,0.07291299750866045,0.08567208269256364
846913.0,2011,75,106,106,90,83,168,87,94,70,65,-0.38271604780775287,0.09844559534484147,0.0599999997,0.12499999921875,0.12162162079985392,0.06556934698716424,0.08150337834395972,0.0771902739956811,0.06855184230139168,0.06457242580079738
846913.0,2012,72,70,127,96,108,137,52,74,60,85,-0.31100478320093405,0.14754098239720506,0.2636815907279523,0.23076922928994084,0.11917098383849231,0.06651814129009608,0.06243602862720776,0.08039999996784,0.06908768818906658,0.07423076920221894
846913.0,2013,64,69,50,111,220,135,40,51,56,107,-0.35678391780510593,0.2660550434306877,-0.009900990000980298,0.3293413153931658,0.345565748178698,0.06637758503456385,0.07228116706082151,0.06922549686824846,0.0741233910012768,0.0780988774592551
849213.0,2008,163,74,84,78,68,382,81,41,75,76,-0.4018348616480094,-0.04516129003121749,0.343999997248,0.019607843009099065,-0.05555555516975309,0.06682197154649068,0.06907308374818491,0.06645401378710579,0.08648954206529703,0.08602150532495728
849213.0,2009,151,87,73,85,98,381,94,72,65,61,-0.43233082625501723,-0.03867403293550258,0.006896551676575506,0.13333333244444445,0.23270440105217358,0.06536429535995032,0.09344346923415411,0.08073496654747496,0.07792207788159891,0.0864600325794127
849213.0,2010,155,85,96,85,125,350,57,61,83,67,-0.38613861309675523,0.19718309720293595,0.2229299348857966,0.011904761833900228,0.30208333175998264,0.06270954922852234,0.08497905440755292,0.08117890378429218,0.08015267171748441,0.08243881490663856
849213.0,2011,141,87,74,83,106,292,67,77,54,50,-0.34872979134242543,0.12987012902681735,-0.019867549537300997,0.21167883057168738,0.3589743566732413,0.05271487703278367,0.08622620375911186,0.08663224320904633,0.07191601046093647,0.07046070457522101
849213.0,2012,175,56,74,63,124,262,43,33,30,48,-0.19908466773664835,0.13131312998673605,0.3831775665123592,0.35483870586194943,0.4418604625473229,0.04968732233659041,0.06996466426150906,0.07364074323906349,0.0703479575867262,0.07702642181951347
849213.0,2013,179,104,77,103,99,281,38,46,44,45,-0.22173912995274103,0.46478872912120617,0.2520325182761584,0.40136054148734324,0.37499999739583334,0.04671947998712985,0.0888610762898241,0.08124174367157083,0.06518847003761044,0.06477732790608308
849502.0,2011,33,85,103,189,111,65,47,49,102,57,-0.326530608912953,0.287878785697888,0.3552631555574792,0.2989690711375633,0.32142856951530613,0.052210974932226435,0.08168316826628516,0.07073057232632361,0.06507155633607523,0.07632894135559794
849706.0,2012,29,56,42,41,40,77,20,12,8,16,-0.4528301844072624,0.4736842042936289,0.55555554526749,0.6734693740108292,0.42857142091836753,0.06206088989340697,0.10013175217373946,0.09591474228079086,0.07692307680231857,0.10389610370334675
849869.0,2009,132,58,74,105,127,160,94,135,120,122,-0.09589041063051229,-0.23684210370498615,-0.2918660273116458,-0.06666666637037037,0.020080321204496702,0.0729635182226478,0.08292416798531141,0.0792567311038086,0.08731082650861047,0.08440677963240449
849869.0,2010,131,67,79,114,119,167,100,74,121,151,-0.12080536872212963,-0.19760478923589947,0.032679738348498445,-0.029787233915799006,-0.11851851807956104,0.07003525262748878,0.08630490951612149,0.08595505613148592,0.09545085292629941,0.09992598071801408
849869.0,2011,137,47,65,67,120,183,59,72,100,114,-0.14374999955078124,-0.1132075461018156,-0.0510948901379935,-0.19760478923589947,0.02564102553144861,0.07115855012871725,0.08399366078922847,0.08804627243698825,0.08312593325877256,0.08790383167246288
849869.0,2012,143,79,83,100,124,200,59,126,93,103,-0.1661807575330007,0.14492753518168452,-0.20574162580984867,0.036269429863888966,0.09251101280832152,0.07336898394152534,0.09576682852479747,0.08296943228147304,0.07518504087448967,0.08754338600557525
849869.0,2013,127,78,79,85,120,173,102,103,113,117,-0.15333333282222222,-0.13333333259259258,-0.1318681311435817,-0.14141414069992858,0.012658227794691022,0.0659485601086066,0.08600095552508316,0.07659932656708783,0.07432432429642481,0.08220603535129864
850460.0,2009,19,51,18,36,38,15,50,15,23,39,0.11764705536332191,0.009900990000980298,0.09090908815427007,0.22033897931628849,-0.012987012818350484,0.09631728018040431,0.08859649115035395,0.0726872245094995,0.07972972962198685,0.0869074491118426
